YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202306,181358,1114679,1,.32,"WNW","ALICEVILLE",33.1325,-88.1546,337950,889276
202306,181358,1114680,1,4.99,"S","GORDO",33.2488,-87.9149,3314928,8754894
202306,181358,1114686,1,3.11,"SE","TUCKERSBURG",32.74,-85.31,3244400,8518600
202306,181358,1114688,1,.72,"SE","SURGINER",32.042,-87.692,322520,8741520
202306,181358,1114693,1,2.04,"S","LINDEN",32.2708,-87.7949,3216248,8747694
202306,181358,1114702,1,1.81,"SW","FIVE PTS",32.23,-87.25,3213800,8715000
202306,181358,1114708,1,3.52,"E","LOGAN",31.98,-86.42,3158800,8625200
202306,181358,1114722,1,0,"N","GOSHEN",31.72,-86.12,3143200,867200
202306,181358,1114723,1,0,"N","(TOI)TROY MUNI ARPT",31.87,-86.02,3152200,861200
202306,181358,1114730,1,0,"N","TROY",31.8,-85.97,3148000,8558200
202306,181358,1114732,1,.62,"SSE","DOSTER",31.6414,-85.6766,3138484,8540596
202306,181358,1114769,1,3.12,"NE","FRANKLIN",32.51,-85.76,3230600,8545600
202306,181358,1114769,2,3,"ESE","LITTLE TEXAS",32.42,-85.52,3225200,8531200
202306,181358,1114769,3,4.76,"NNW","SOCIETY HILL",32.49,-85.49,3229400,8529400
202306,181358,1114769,4,0,"N","NOTASULGA",32.57,-85.67,3234200,8540200
202306,181366,1104643,1,0,"N","GLENNALLEN",62.12,-145.55,627200,14533000
202306,181366,1104643,2,1.4,"WSW","GLENNALLEN",62.1143,-145.5917,626858,14535502
202306,181366,1104643,3,1.33,"SW","GLENNALLEN",62.107,-145.5802,626420,14534812
202306,181366,1104643,4,.84,"S","GLENNALLEN",62.108,-145.5522,626480,14533132
202306,181366,1104643,5,1.46,"SE","GLENNALLEN",62.1067,-145.5148,626402,14530888
202306,181366,1104643,6,1.25,"E","GLENNALLEN",62.1166,-145.5119,626996,14530714
202306,181377,1104751,1,8.21,"NNE","(TJSJ)SAN JUAN AIRPORT",18.5321,-65.9361,1831926,6556166
202306,181378,1104752,1,2.52,"SW","PATILLAS",17.9935,-66.0263,1759610,661578
202306,181378,1104752,2,2.52,"SW","PATILLAS",17.9927,-66.0256,1759562,661536
202306,181378,1104752,3,2.46,"SW","PATILLAS",17.9932,-66.0248,1759592,661488
202306,181378,1104752,4,2.44,"SW","PATILLAS",17.9939,-66.0251,1759634,661506
202306,181378,1104753,1,1.78,"ESE","NAGUABO",18.2128,-65.704,1812768,6542240
202306,181378,1104753,2,1.67,"ESE","NAGUABO",18.212,-65.706,1812720,6542360
202306,181378,1104753,3,1.74,"ESE","NAGUABO",18.2116,-65.705,1812696,6542300
202306,181378,1104753,4,1.81,"ESE","NAGUABO",18.2121,-65.7037,1812726,6542222
202306,181387,1104801,1,1.82,"NW","MELVIN",31.22,-99.6,3113200,9936000
202306,181387,1104803,1,3,"WNW","POTOSI",32.33,-99.72,3219800,9943200
202306,181387,1104805,1,1.81,"SW","WYLIE",32.36,-99.79,3221600,9947400
202306,181387,1104806,1,.69,"N","POTOSI",32.33,-99.67,3219800,9940200
202306,181387,1104808,1,3.22,"WSW","STITH",32.53,-99.98,3231800,9958800
202304,179260,1091798,1,.55,"W","SEQUIOTA",37.15,-93.24,379000,9314400
202304,179260,1091799,1,1.3,"ENE","PHILLIPSBURG",37.56,-92.78,3733600,9246800
202304,179260,1091800,1,.88,"SE","FORDLAND",37.16,-92.94,379600,9256400
202304,179260,1091801,1,.55,"E","PLATO",37.5,-92.22,3730000,9213200
202304,179260,1091802,1,2.15,"SSW","PROTEM",36.5,-92.86,3630000,9251600
202304,179260,1091803,1,1.1,"W","LANGSTON",37.18,-93.25,3710800,9315000
202304,179261,1091842,1,1.9,"ENE","HUFFER",31.58,-82.77,3134800,8246200
202304,179261,1091843,1,1.36,"WNW","WEST GREEN",31.63,-82.75,3137800,8245000
202304,179261,1091844,1,3.63,"SE","ROPER",31.78,-82.61,3146800,8236600
202304,179261,1091845,1,1.5,"SSW","GRAHAM",31.81,-82.51,3148600,8230600
202304,179261,1091846,1,8.37,"N","PINE GROVE",31.94,-82.43,3156400,8225800
202304,179261,1091847,1,1.77,"W","OFFERMAN",31.42,-82.15,3125200,829000
202304,179261,1091848,1,2.83,"NNE","OFFERMAN",31.46,-82.11,3127600,826600
202304,179261,1091853,1,4.14,"SSE","HAZELHURST",31.8168,-82.5676,3149008,8234056
202304,179261,1091854,1,4.42,"SE","HAZELHURST",31.8193,-82.5542,3149158,8233252
202304,179261,1091856,1,4.9,"E","HAZELHURST",31.864,-82.5168,3151840,8231008
202304,179261,1091857,1,2.44,"E","HAZELHURST",31.8701,-82.5584,3152206,8233504
202304,179262,1091858,1,1.2,"W","PALM COAST TOWN CENTER",29.49,-81.23,2929400,8113800
202304,179262,1091859,1,.6,"E","PICOLATA",29.92,-81.59,2955200,8135400
202304,179262,1091860,1,0,"N","BUNNELL",29.47,-81.26,2928200,8115600
202304,179262,1091862,1,1.77,"SSE","ST AUGUSTINE BEACH",29.8052,-81.2625,2948312,8115750
202304,179262,1091863,1,.91,"NW","ST AUGUSTINE BEACH",29.84,-81.28,2950400,8116800
202304,179262,1091875,1,2.06,"SE","WALKILL",29.9069,-81.6483,2954414,8138898
202304,179263,1091929,1,2.44,"ESE","BELLE GLADE",26.6649,-80.6343,2639894,8038058
202304,179263,1091930,1,.55,"E","FLORIDA GARDENS",26.6204,-80.1211,2637224,807266
202304,179263,1091930,2,.55,"E","FLORIDA GARDENS",26.6199,-80.1212,2637194,807272
202304,179263,1091930,3,.51,"E","FLORIDA GARDENS",26.6199,-80.1218,2637194,807308
202304,179263,1091930,4,.51,"E","FLORIDA GARDENS",26.6206,-80.1218,2637236,807308
202304,179263,1091933,1,2.06,"SSW","LEISURE CITY",25.4511,-80.438,2527066,8026280
202304,179263,1091935,1,3.71,"SW","OKEELANTA",26.58,-80.74,2634800,8044400
202304,179263,1091938,1,4.97,"NNE","WELLINGTON",26.7397,-80.2299,2644382,8013794
202304,179263,1091938,2,5.03,"NNE","WELLINGTON",26.7402,-80.2282,2644412,8013692
202304,179264,1091957,1,8.47,"SSW","GOVERNMENT CUT",25.66,-80.19,2539600,8011400
202304,179264,1091958,1,5,"SSE","MIAMI BEACH",25.7331,-80.0893,2543986,805358
202304,179264,1096364,1,3.38,"SSW","KEY BISCAYNE",25.7322,-80.1613,2543932,809678
202304,179265,1091963,1,1,"WSW","NORTH LAUDERDALE",26.1945,-80.1849,2611670,8011094
202304,179265,1091965,1,3.03,"NNE","BISCAYNE GARDENS",25.97,-80.18,2558200,8010800
202304,179265,1091968,1,1.37,"NW","PALM BEACH GARDENS",26.813,-80.0868,2648780,805208
202304,179265,1091971,1,.61,"NNW","PALM BEACH GARDENS",26.8082,-80.0738,2648492,804428
202304,179265,1091972,1,0,"N","MIRAMAR",26,-80.4,2600,8024000
202304,179265,1091974,1,1.62,"NNW","PALM BEACH GARDENS",26.8196,-80.0844,2649176,805064
202306,181819,1107354,1,4.18,"S","CHAMBERLAIN",36.07,-102.41,364200,10224600
202306,181819,1107355,1,3.48,"SE","DALHART",36.04,-102.47,362400,10228200
202306,181819,1107356,1,.69,"N","HARTLEY",35.89,-102.4,3553400,10224000
202306,181819,1107357,1,.89,"NE","DUMAS",35.86,-101.96,3551600,10157600
202306,181819,1107358,1,.69,"S","DUMAS",35.84,-101.97,3550400,10158200
202306,181819,1107359,1,.69,"N","FRITCH",35.64,-101.6,3538400,10136000
202306,181819,1107360,1,2.25,"E","LAKE MEREDITH",35.65,-101.63,3539000,10137800
202306,181819,1107361,1,.69,"N","FRITCH",35.64,-101.6,3538400,10136000
202306,181819,1107362,1,1.12,"E","FRITCH",35.63,-101.58,3537800,10134800
202306,181819,1107363,1,1.32,"WSW","BORGER",35.66,-101.4,3539600,10124000
202306,181819,1107364,1,5.46,"WSW","BORGER",35.64,-101.47,3538400,10128200
202306,181819,1107365,1,.69,"N","FRITCH",35.64,-101.6,3538400,10136000
202306,181819,1107366,1,0,"N","PANHANDLE",35.35,-101.38,3521000,10122800
202306,181819,1107367,1,.89,"SE","FOUR WAY",35.67,-101.96,3540200,10157600
202306,181819,1107368,1,0,"N","(DHT)DALHART MUNI AR",36.02,-102.55,361200,10233000
202306,181819,1107369,1,2.67,"SW","PAMPA LEFORS ARPT",35.59,-101.03,3535400,1011800
202306,181819,1107370,1,.69,"N","PAMPA",35.54,-100.97,3532400,10058200
202306,181819,1107371,1,.56,"E","PAMPA",35.53,-100.96,3531800,10057600
202306,181819,1107372,1,2.07,"N","PAMPA",35.56,-100.97,3533600,10058200
202306,181819,1107373,1,7.43,"W","GAGEBY",35.64,-100.46,3538400,10027600
202306,181819,1107374,1,.89,"NE","PAMPA",35.54,-100.96,3532400,10057600
202306,181819,1107375,1,.56,"E","PAMPA",35.53,-100.96,3531800,10057600
202306,181820,1107293,1,.85,"SE","HEREFORD",44.49,-118.02,4429400,1181200
202306,181820,1107294,1,3.59,"NNW","UNITY ELLINGSON ARPT",44.5,-118.2,4430000,11812000
202306,181820,1107297,1,1.23,"SW","FRENCHGLEN ARPT",42.82,-118.94,4249200,11856400
202306,181820,1107327,1,3.45,"E","WEATHERBY",44.5,-117.3,4430000,11718000
202306,181820,1107376,1,3.26,"WNW","SALISBURY",44.67,-117.93,4440200,11755800
202306,181820,1107432,1,3.39,"NW","SUMPTER",44.96,-118.24,4457600,11814400
202306,181820,1107432,2,3.94,"NNW","SUMPTER",44.9752,-118.2203,4458512,11813218
202306,181820,1107444,1,19.3,"WNW","FRENCHGLEN ARPT",42.97,-119.25,4258200,11915000
202306,181820,1107450,1,8.84,"NW","UNITY ELLINGSON ARPT",44.53,-118.32,4431800,11819200
202306,181820,1107464,1,0,"N","CRANE",43.42,-118.58,4325200,11834800
202304,179975,1096445,3,1.18,"ENE","BEAVER",44.1546,-92.0071,449276,92426
202304,179975,1096445,4,1.29,"E","BEAVER",44.1533,-92.0044,449198,92264
202304,179975,1096445,5,1.51,"E","BEAVER",44.1542,-92,449252,9200
202304,179975,1096445,6,1.67,"ENE","BEAVER",44.1588,-91.9985,449528,9159910
202304,179975,1096445,7,1.49,"ENE","BEAVER",44.1602,-92.0036,449612,92216
202304,179976,1096447,1,.44,"ESE","NECEDAH",44.0265,-90.0727,441590,904362
202304,179976,1096447,2,.52,"SE","NECEDAH",44.0255,-90.0716,441530,904296
202304,179976,1096447,3,.62,"ESE","NECEDAH",44.0252,-90.0694,441512,904164
202304,179976,1096447,4,.69,"ENE","SOUTH NECEDAH",44.0235,-90.0671,441410,904026
202304,179976,1096447,5,.74,"ENE","SOUTH NECEDAH",44.0236,-90.066,441416,903960
202304,179976,1096447,6,.62,"ESE","NECEDAH",44.0257,-90.0691,441542,904146
202304,179976,1096447,7,.51,"ESE","NECEDAH",44.0262,-90.0712,441572,904272
202304,179976,1096447,8,.49,"ESE","NECEDAH",44.0275,-90.0707,441650,904242
202304,179977,1096449,1,.44,"ESE","NECEDAH",44.0265,-90.0727,441590,904362
202304,179977,1096449,2,.52,"SE","NECEDAH",44.0255,-90.0716,441530,904296
202304,179977,1096449,3,.62,"ESE","NECEDAH",44.0252,-90.0694,441512,904164
202304,179977,1096449,4,.69,"ENE","SOUTH NECEDAH",44.0235,-90.0671,441410,904026
202304,179977,1096449,5,.74,"ENE","SOUTH NECEDAH",44.0236,-90.066,441416,903960
202304,179977,1096449,6,.62,"ESE","NECEDAH",44.0257,-90.0691,441542,904146
202304,179977,1096449,7,.51,"ESE","NECEDAH",44.0262,-90.0712,441572,904272
202304,179977,1096449,8,.49,"ESE","NECEDAH",44.0275,-90.0707,441650,904242
202306,182329,1114891,3,.39,"WNW","MARTINSVILLE",36.6817,-79.8767,3640902,7952602
202306,182329,1114891,4,1.06,"SW","MARTINSVILLE",36.6702,-79.8847,3640212,7953082
202306,182329,1114891,5,1.14,"SSW","MARTINSVILLE",36.6643,-79.8761,3639858,7952566
202306,182329,1114891,6,1.01,"SSE","MARTINSVILLE",36.666,-79.8646,3639960,7951876
202306,182360,1111074,1,1.51,"SSE","VINCENT LNDG",30.13,-93.32,307800,9319200
202306,182363,1112206,1,57.14,"SSW","MARSH ISLAND",28.62,-92.07,2837200,924200
202306,182364,1111013,1,1.38,"WSW","FLETCHER",30.26,-94.2,3015600,9412000
202306,182365,1111057,1,.69,"N","WESTLAKE",30.24,-93.25,3014400,9315000
202306,182365,1111058,1,1.51,"NNW","WESTLAKE",30.25,-93.26,3015000,9315600
202306,182365,1111059,1,0,"N","ARARET",30.3,-93.2,3018000,9312000
202306,182365,1111060,1,1.38,"S","LAKE CHARLES",30.21,-93.2,3012600,9312000
202306,182365,1112299,1,4,"SSW","GARDNER",31.1965,-92.7059,3111790,9242354
202306,182365,1112305,1,0,"N","HINESTON",31.15,-92.77,319000,9246200
202306,182365,1112315,1,0,"N","ECHO",31.12,-92.25,317200,9215000
202306,182368,1111086,1,1.38,"S","GRAND LAKE",30.05,-93.28,303000,9316800
202306,182375,1112408,1,1.16,"W","ALBA",32.78,-95.64,3246800,9538400
202306,182375,1112409,1,2.07,"N","MINEOLA WISENER ARPT",32.71,-95.52,3242600,9531200
202306,182375,1112411,1,1.5,"NNW","MINEOLA",32.69,-95.49,3241400,9529400
202306,182375,1112412,1,.69,"N","BULLARD",32.14,-95.33,328400,9519800
202306,182375,1112413,1,.69,"S","POMONA",32.01,-95.28,32600,9516800
202306,182375,1112415,1,.91,"SW","POMONA",32.01,-95.29,32600,9517400
202306,182375,1112416,1,.59,"W","MT SELMAN",32.07,-95.29,324200,9517400
202306,182375,1112419,1,2.15,"NNE","JACKSONVILLE",31.98,-95.26,3158800,9515600
202306,182375,1112422,1,1.9,"ESE","POLLOK",31.46,-94.85,3127600,9451000
202306,182375,1112423,1,.59,"W","ALTO",31.65,-95.08,3139000,954800
202306,182375,1112424,1,1.5,"SSE","KILFOYLE",33.1,-94.96,336000,9457600
202306,182375,1112425,1,.9,"NE","KELSEY",32.74,-95.02,3244400,951200
202306,182375,1112426,1,0,"N","PITTSBURG",33,-94.97,3300,9458200
202306,182375,1112427,1,1.5,"NNW","LONE STAR",32.94,-94.71,3256400,9442600
202306,182375,1112428,1,1.16,"W","GILMER",32.73,-94.95,3243800,9457000
202306,182375,1112429,1,.58,"E","(GGG)GREGG CO ARPT L",32.38,-94.71,3222800,9442600
202306,182375,1112430,1,2.71,"WNW","REEDS",32.35,-94.97,3221000,9458200
202306,182375,1112431,1,.58,"W","LAIRD HILL",32.35,-94.91,3221000,9454600
202306,182375,1112433,1,1.35,"ENE","MARSHALL",32.54,-94.35,3232400,9421000
202306,182375,1112434,1,1.81,"NE","GREGGTON",32.52,-94.76,3231200,9445600
202306,182375,1112440,1,1.75,"W","RED SPGS",32.53,-95.3,3231800,9518000
202306,182375,1112443,1,.91,"SW","MIDYETT",32.22,-94.14,3213200,948400
202306,182375,1112446,1,2.15,"NNE","FRIENDSHIP",32.51,-95.01,3230600,95600
202306,182375,1112448,1,1.36,"ESE","STARRVILLE",32.46,-95.1,3227600,956000
202306,182375,1112468,1,.58,"E","CARTHAGE",32.15,-94.34,329000,9420400
202306,182375,1112470,1,.69,"N","DE BERRY",32.31,-94.17,3218600,9410200
202306,182375,1112472,1,.9,"NE","PANOLA",32.36,-94.09,3221600,945400
202306,182375,1112474,1,2.33,"W","LAKE CHEROKEE",32.37,-94.72,3222200,9443200
202306,182375,1112478,1,.69,"S","WINONA",32.49,-95.17,3229400,9510200
202306,182375,1112481,1,.9,"NW","WINNSBORO",32.96,-95.29,3257600,9517400
202306,182375,1112483,1,1.82,"NE","CENTRAL",31.44,-94.8,3126400,9448000
202306,182375,1112486,1,0,"N","MINEOLA",32.67,-95.48,3240200,9528800
202306,182375,1112487,1,.69,"N","JACKSONVILLE",31.96,-95.27,3157600,9516200
202306,182375,1112489,1,.58,"E","MARSHALL",32.53,-94.36,3231800,9421600
202306,182375,1112491,1,.69,"N","JEFFERSON",32.76,-94.35,3245600,9421000
202306,182375,1112493,1,.58,"W","BIG SANDY",32.58,-95.11,3234800,956600
202306,182375,1112494,1,.59,"W","ALTO",31.65,-95.08,3139000,954800
202306,182375,1112499,1,3.27,"SSW","MARSHALL",32.49,-94.4,3229400,9424000
202306,182375,1112784,1,2.71,"NW","WINNSBORO",32.98,-95.31,3258800,9518600
202306,182375,1112785,1,1.5,"SSW","POMONA",32,-95.29,3200,9517400
202306,182375,1115312,1,3.06,"S","ADAMS STORE",32.2559,-94.0744,3215354,944464
202306,182375,1115312,2,4.33,"SSE","ADAMS STORE",32.2458,-94.0428,3214748,942568
202306,182376,1112786,1,1.5,"SSE","FORBING",32.38,-93.72,3222800,9343200
202306,182376,1112787,1,1.89,"ENE","MANSFIELD",32.04,-93.69,322400,9341400
202306,182376,1112788,1,.69,"N","SIBLEY",32.54,-93.3,3232400,9318000
202306,182376,1112789,1,.58,"W","DIXIE INN",32.6,-93.34,3236000,9320400
202306,182376,1112794,1,.58,"E","DOYLINE",32.53,-93.41,3231800,9324600
202306,182376,1112795,1,.58,"E","HEFLIN",32.45,-93.26,3227000,9315600
202306,182376,1112797,1,.9,"NE","METCALF",32.41,-93.89,3224600,9353400
202306,182376,1112799,1,2.15,"SSW","BERNICE",32.79,-92.66,3247400,9239600
202306,182376,1112801,1,3.75,"ENE","DOWNSVILLE",32.64,-92.36,3238400,9221600
202306,182376,1112802,1,2.71,"NW","BAYOU D ARBONNE LAKE",32.78,-92.45,3246800,9227000
202306,182376,1112813,1,2.15,"SSW","LUCAS",32.37,-93.71,3222200,9342600
202306,182376,1112814,1,1.81,"SE","DOWNSVILLE",32.6,-92.4,3236000,9224000
202306,182376,1112815,1,.69,"N","POINT",32.66,-92.28,3239600,9216800
202306,182376,1112817,1,.9,"NE","DOWNSVILLE",32.63,-92.41,3237800,9224600
202306,182376,1112819,1,2.07,"N","NORTON",32.36,-93.7,3221600,9342000
202306,182376,1112820,1,.58,"W","BLANCHARD",32.58,-93.89,3234800,9353400
202306,182376,1112822,1,.69,"S","JEWELLA",32.47,-93.8,3228200,9348000
202306,182376,1112825,1,.9,"NW","BAWCOMVILLE",32.49,-92.19,3229400,9211400
202306,182376,1112826,1,.69,"N","MONROE",32.51,-92.12,3230600,927200
202306,182376,1112827,1,.59,"E","WINNFIELD",31.92,-92.62,3155200,9237200
202306,182376,1112829,1,2.82,"SSW","STONEWALL",32.24,-93.83,3214400,9349800
202306,182376,1112832,1,2.38,"NNE","KICKAPOO",32.23,-93.83,3213800,9349800
202306,182376,1112833,1,.91,"SE","CHESTNUT",32.06,-93.01,323600,93600
202306,182376,1112834,1,1.5,"NNE","ROBELINE",31.7,-93.29,3142000,9317400
202306,182376,1112835,1,0,"N","RINGGOLD",32.33,-93.28,3219800,9316800
202306,182376,1112836,1,.58,"W","SIMSBORO",32.53,-92.79,3231800,9247400
202306,182376,1112837,1,.69,"N","FRIZZELL",32.58,-92,3234800,9200
202306,182376,1112839,1,0,"N","DRY PRONG",31.58,-92.53,3134800,9231800
202306,182376,1112840,1,.69,"N","JENA",31.69,-92.13,3141400,927800
202306,182376,1112842,1,.91,"SE","JENA",31.67,-92.12,3140200,927200
202306,182376,1112843,1,.58,"W","BLANCHARD",32.58,-93.89,3234800,9353400
202306,182376,1112844,1,1.81,"NE","VANCEVILLE",32.62,-93.71,3237200,9342600
202306,182376,1112845,1,.9,"NE","HIGHLAND PARK",32.56,-92.11,3233600,926600
202306,182376,1112848,1,0,"N","(SHV)SHREVEPORT RGNL",32.45,-93.83,3227000,9349800
202306,182376,1112849,1,.58,"E","(BAD)BARKSDALE AFB",32.5,-93.66,3230000,9339600
202306,182376,1112850,1,1.81,"NW","BOSSIER CITY",32.54,-93.74,3232400,9344400
202306,182376,1112853,1,.58,"W","ROBSON",32.37,-93.66,3222200,9339600
202306,182376,1115322,1,4.08,"WNW","FOUR FORKS",32.2458,-94.0428,3214748,942568
202306,182376,1115322,2,1.74,"E","FOUR FORKS",32.2165,-93.9506,3212990,9357036
202306,182385,1111263,1,3.19,"ESE","LEWELLEN",41.32,-102.09,4119200,1025400
202306,182385,1111264,1,13.28,"SW","OSHKOSH",41.27,-102.49,4116200,10229400
202306,182385,1111265,1,25.07,"SSE","GORDON",42.45,-102.07,4227000,1024200
202306,182385,1111266,1,11.75,"WNW","LEMOYNE",41.32,-102.04,4119200,1022400
202306,182385,1111267,1,19.34,"NNE","ELLSWORTH",42.33,-102.14,4219800,1028400
202306,182385,1111268,1,8.52,"WNW","LEMOYNE",41.33,-101.97,4119800,10158200
202306,182385,1111269,1,14.59,"N","BINGHAM",42.23,-102.05,4213800,1023000
202306,182385,1111270,1,4.14,"E","PAGE",42.41,-98.34,4224600,9820400
202306,182385,1111272,1,52.26,"SW","MERRITT RES",42.14,-101.71,428400,10142600
202306,182385,1111273,1,0,"N","OGALLALA",41.13,-101.72,417800,10143200
202306,182385,1111274,1,.52,"E","LEMOYNE",41.28,-101.81,4116800,10148600
202306,182385,1111275,1,52.45,"SSE","IRWIN",42.14,-101.72,428400,10143200
202306,182385,1111276,1,.52,"W","SUTHERLAND",41.17,-101.14,4110200,1018400
202306,182385,1111277,1,.52,"W","SUTHERLAND",41.17,-101.14,4110200,1018400
202306,182385,1111278,1,1.48,"NNW","GRANT",40.87,-101.73,4052200,10143800
202306,182385,1111279,1,4.86,"S","ARTHUR",41.5,-101.71,4130000,10142600
202306,182385,1111280,1,5.62,"N","NORTH PLATTE",41.23,-100.76,4113800,10045600
202306,182385,1111285,1,1.48,"SSE","NORTH PLATTE",41.13,-100.77,417800,10046200
202306,182855,1116078,1,0,"N","DOUBLE SPGS",34.15,-87.4,349000,8724000
202306,182855,1116083,1,5.04,"NW","ALTA",33.73,-87.58,3343800,8734800
202306,182855,1116085,1,0,"N","BANKSTON",33.67,-87.68,3340200,8740800
202306,182855,1116086,1,5.93,"ESE","SAMANTHA",33.4,-87.52,3324000,8731200
202306,182855,1116090,1,.69,"S","LITTLE SHAWMUT",32.84,-85.18,3250400,8510800
202306,182855,1116094,1,0,"N","BEULAH",32.7,-85.17,3242000,8510200
202306,182855,1116096,1,0,"N","SMITHS STATION",32.53,-85.08,3231800,854800
202306,182862,1116292,1,1.74,"SE","BIG COPPITT KEY",24.5801,-81.6829,2434806,8140974
202306,182863,1116293,1,5.56,"N","DUCK KEY",24.86,-80.92,2451600,8055200
202306,182863,1116294,1,4.85,"NNE","MARATHON",24.78,-81.05,2446800,813000
202306,182864,1116295,1,0,"N","CARYSFORT REEF LIGHT",25.22,-80.21,2513200,8012600
202306,182864,1116296,1,6.36,"SSE","KEY WEST",24.48,-81.73,2428800,8143800
202306,182864,1116297,1,0,"N","CARYSFORT REEF LIGHT",25.22,-80.21,2513200,8012600
202306,182865,1116298,1,9.29,"NW","MARATHON",24.81,-81.2,2448600,8112000
202306,182865,1116299,1,2.34,"NE","MARATHON",24.74,-81.06,2444400,813600
202306,182865,1116300,1,4.84,"S","BIG PINE KEY",24.62,-81.37,2437200,8122200
202306,182865,1116301,1,4.45,"W","MARATHON",24.71,-81.16,2442600,819600
202306,182865,1116302,1,7.12,"WSW","MARATHON",24.695,-81.2,2441700,8112000
202306,182866,1116303,1,5.76,"NNE","MARATHON",24.79,-81.04,2447400,812400
202306,182866,1116304,1,4.67,"NE","MARATHON",24.76,-81.03,2445600,811800
202306,182866,1116305,1,7.53,"E","BIG PINE KEY",24.69,-81.25,2441400,8115000
202306,182866,1116306,1,4.39,"W","MARATHON",24.72,-81.16,2443200,819600
202306,182866,1116307,1,3.77,"W","MARATHON",24.72,-81.15,2443200,819000
202306,182867,1116308,1,1.56,"E","KEY WEST",24.5571,-81.7554,2433426,8145324
202306,182867,1116309,1,8.2,"NNW","CARYSFORT REEF LIGHT",25.3219,-80.2774,2519314,8016644
202306,182869,1116310,1,.82,"SSW","ROCK HARBOR",25.0594,-80.4757,253564,8028542
202306,182883,1118011,1,2.3,"WSW","JACKS CREEK",35.456,-88.5671,3527360,8834026
202306,182883,1118012,1,3.38,"W","JACKS CREEK",35.47,-88.59,3528200,8835400
202306,182883,1118013,1,.82,"SW","MILLINGTON",35.3414,-89.9101,3520484,8954606
202306,182883,1118014,1,.29,"SSW","MILLINGTON",35.3461,-89.9017,3520766,8954102
202306,182883,1118014,2,1.5,"SE","MILLINGTON",35.333,-89.8834,3519980,8953004
202306,182883,1118015,1,1.69,"E","MILLINGTON",35.35,-89.87,3521000,8952200
202306,182883,1118037,1,1.23,"WSW","ELLENDALE",35.2258,-89.8512,3513548,8951072
202306,182883,1118037,2,2.6,"WNW","LENOW",35.1989,-89.7897,3511934,8947382
202306,182883,1118041,1,3.01,"SSE","BRUNSWICK",35.2307,-89.757,3513842,8945420
202306,182883,1118041,2,3.04,"NNE","LENOW",35.2191,-89.7254,3513146,8943524
202306,182883,1118043,1,2.77,"N","HICKORY WITHE",35.2897,-89.6071,3517382,8936426
202306,182883,1118044,1,1.81,"SW","CANADAVILLE",35.1313,-89.6224,357878,8937344
202306,182883,1118044,2,1.31,"WSW","MOSCOW",35.0601,-89.4398,353606,8926388
202306,182883,1118045,1,4.84,"N","LA GRANGE",35.12,-89.22,357200,8913200
202306,182883,1118046,1,.69,"S","SOMERVILLE",35.24,-89.35,3514400,8921000
202306,182883,1118047,1,2.26,"W","MIDDLETON",35.07,-88.94,354200,8856400
202306,182883,1118048,1,2.15,"NNW","ELLENDALE",35.26,-89.84,3515600,8950400
202306,182883,1118049,1,.89,"SW","ELLENDALE",35.22,-89.84,3513200,8950400
202306,182883,1118050,1,1.49,"SSW","MONTEZUMA",35.38,-88.71,3522800,8842600
202306,182883,1118051,1,1.78,"NE","ELLENDALE",35.25,-89.81,3515000,8948600
202306,182883,1118052,1,1.38,"S","KERRVILLE",35.36,-89.87,3521600,8952200
202306,182883,1118053,1,1.37,"NW","EAST ACRES",35.3455,-89.8651,3520730,8951906
202306,182883,1118053,2,.54,"NNE","EAST ACRES",35.3376,-89.8478,3520256,8950868
202306,179701,1094132,4,6.71,"NE","IRON MOUNTAIN",41.6144,-105.1365,4136864,1058190
202306,179701,1094132,5,6.62,"NE","IRON MOUNTAIN",41.6179,-105.1453,4137074,1058718
202306,179702,1094134,1,.98,"WSW","WEST LARAMIE",41.3041,-105.6371,4118246,10538226
202306,179702,1094134,2,1.07,"WSW","WEST LARAMIE",41.3016,-105.6374,4118096,10538244
202306,179702,1094134,3,.93,"SW","WEST LARAMIE",41.3022,-105.6345,4118132,10538070
202306,179702,1094134,4,.81,"WSW","WEST LARAMIE",41.3058,-105.6346,4118348,10538076
202306,179702,1094135,1,.52,"E","HAWK SPRINGS",41.79,-104.25,4147400,10415000
202306,179703,1094155,1,1.24,"NW","LOOKOUT",41.68,-105.82,4140800,10549200
202306,179703,1094155,2,2.87,"WSW","LOOKOUT",41.6559,-105.8524,4139354,10551144
202306,179704,1094201,1,6.33,"WSW","SENECA",36.6013,-103.2383,3636078,10314298
202306,179705,1094202,1,0,"N","RATON CREWS ARPT",36.73,-104.5,3643800,10430000
202306,179705,1094204,1,.55,"W","DES MOINES",36.76,-103.84,3645600,10350400
202306,179705,1094205,1,0,"N","DES MOINES",36.76,-103.83,3645600,10349800
202306,179705,1094210,1,12.49,"N","GRENVILLE",36.77,-103.59,3646200,10335400
202306,179708,1094852,1,1.47,"SSE","WORCESTER",42.56,-74.74,4233600,7444400
202306,179708,1094853,1,2.95,"NNW","OTEGO",42.44,-75.2,4226400,7512000
202306,179708,1094854,1,.52,"NE","NEW LISBON",42.5846,-75.1719,4235076,7510314
202306,179709,1094361,1,2.19,"ENE","STERLING SPG HILL AR",41.36,-75.38,4121600,7522800
